id,name,open,labeled,commented,closed
MDU6SXNzdWUxMjgzMDcyMDE=,https://github.com/swagger-api/swagger-parser/issues/167,2016-01-23T05:57:32Z,,,2016-01-23T05:59:43Z
MDU6SXNzdWUxMjgzNTM4OTc=,https://github.com/swagger-api/swagger-parser/issues/169,2016-01-23T21:30:04Z,,2016-01-26T18:05:38Z,2016-02-05T18:24:24Z
MDU6SXNzdWUxMzA1MTU3NTA=,https://github.com/swagger-api/swagger-parser/issues/175,2016-02-01T23:14:16Z,,2016-10-27T19:21:55Z,2016-10-27T19:21:55Z
MDU6SXNzdWUxMzA2MzQ1Nzg=,https://github.com/swagger-api/swagger-parser/issues/176,2016-02-02T10:05:53Z,,2016-12-27T07:03:54Z,2016-12-27T07:03:54Z
MDU6SXNzdWUxMzA3MDgwMjg=,https://github.com/swagger-api/swagger-parser/issues/177,2016-02-02T15:01:48Z,,,2016-02-04T19:20:31Z
MDU6SXNzdWUxMzA4MTgwNTk=,https://github.com/swagger-api/swagger-parser/issues/178,2016-02-02T21:12:22Z,,2016-02-02T21:54:53Z,2016-02-02T21:54:54Z
MDU6SXNzdWUxMzIyMTc3NTk=,https://github.com/swagger-api/swagger-parser/issues/182,2016-02-08T18:07:59Z,,,2016-02-08T19:33:13Z
MDU6SXNzdWUxMzIyMzU4NDY=,https://github.com/swagger-api/swagger-parser/issues/184,2016-02-08T19:29:47Z,,,2016-02-08T19:41:18Z
MDU6SXNzdWUxMzIyNjM0NDE=,https://github.com/swagger-api/swagger-parser/issues/186,2016-02-08T21:38:33Z,,,2016-02-08T21:45:35Z
MDU6SXNzdWUxMzI0NDQ2NjA=,https://github.com/swagger-api/swagger-parser/issues/188,2016-02-09T15:11:32Z,,2016-03-24T17:50:09Z,2016-03-24T17:50:09Z
MDU6SXNzdWUxMzI0NzQ2NTk=,https://github.com/swagger-api/swagger-parser/issues/189,2016-02-09T17:04:13Z,,2016-02-09T17:06:09Z,2016-12-27T07:04:11Z
MDU6SXNzdWUxMzI1MTU4NDg=,https://github.com/swagger-api/swagger-parser/issues/190,2016-02-09T19:51:39Z,,2016-02-10T15:01:23Z,2016-02-10T15:01:23Z
MDU6SXNzdWUxMzI3NTkzMzM=,https://github.com/swagger-api/swagger-parser/issues/192,2016-02-10T17:04:28Z,,2016-02-10T18:47:37Z,2016-03-24T15:25:36Z
MDU6SXNzdWUxMzMwMDE5ODk=,https://github.com/swagger-api/swagger-parser/issues/195,2016-02-11T15:22:24Z,,2016-02-19T22:04:53Z,2016-02-19T22:04:53Z
